timestamp_ms,ax,ay,az,acc_mag,acc_change,gx,gy,gz,gyro_mag,gyro_change,hr_synth,ppg_noisy,ppg_clean,ppg_filtered,label,motion_score
1763975669919,0.069,0.182,0.833,0.8554378995578814,0.10165875177885797,-1.659,8.202,-5.138,9.8195788606233,7.172466849392949,72.72,1.367351050575476,0.8694156608537886,0.10246455136453325,artifact_heavy,130.9884
1763975669923,0.077,0.151,0.819,0.8363557855362752,0.0190821140216062,1.058,-2.195,-0.039,2.436987894922747,7.382590965700554,71.3,0.9156669689119384,0.8451974380516328,-0.36965677969490873,artifact_heavy,87.9191
1763975669955,0.086,0.185,0.846,0.8702511131851541,0.033895327648878926,-0.209,-4.043,4.144,5.793294917402359,3.356307022479612,71.26,1.1497849130667788,0.7592073236553737,0.17529257767718198,artifact_heavy,65.9191
1763975670001,0.076,0.223,0.876,0.9071278851407887,0.036876771955634546,-0.361,-4.562,-0.787,4.643439888703202,1.1498550286991573,72.23,1.134084909622024,0.6257965548583141,0.014942547231679981,artifact_heavy,38.4034
1763975670031,0.055,0.18,0.908,0.9273020004292022,0.020174115288413508,-3.171,-3.096,-3.184,5.456950888545727,0.8135109998425252,72.1,0.6493994181697962,0.5348447664188887,-0.5660684874321864,artifact_heavy,37.4373
1763975670131,0.065,0.188,0.875,0.8973260277067638,0.02997597272243835,0.219,3.515,2.999,4.625709351007692,0.8312415375380349,72.1,0.6498146204531376,0.2400442964205762,-0.15845130104695038,artifact_heavy,34.4386
1763975670133,0.078,0.216,0.863,0.8930335939929696,0.004292433713794286,-0.59,-2.272,-0.345,2.3725743402473185,2.2531350107603734,71.83,0.4867665644251297,0.21258621616024237,-0.21323194814350527,artifact_heavy,34.8235
1763975670134,0.064,0.213,0.93,0.9562243460611114,0.06319075206814184,2.081,-5.325,0.373,5.729338094404973,3.3567637541576545,71.23,0.5025690641303415,0.18613109884750872,-0.10237303416872878,artifact_heavy,68.5334
1763975670240,0.059,0.198,0.903,0.9263336332013429,0.02989071285976852,-3.583,5.866,-1.825,7.111854188606513,1.3825160942015398,71.42,0.48810234044282563,-0.003509737365866782,0.0035635699987847103,artifact_heavy,52.3735
1763975670243,0.073,0.186,0.822,0.8459367588655785,0.08039687433576437,-2.438,3.408,-1.337,4.3983948208408945,2.7134593677656182,72.24,0.31724813734023005,-0.008079324342114058,-0.11726229551564687,artifact_heavy,57.1663
1763975670270,0.088,0.188,0.872,0.8963659966776963,0.05042923781211783,2.081,-9.707,0.953,9.973195024664864,5.57480020382397,72.32,0.8925876342395118,-0.004346651613894484,0.492413805350247,artifact_heavy,110.6569
1763975670287,0.109,0.248,0.899,0.9389281122641925,0.04256211558649614,-1.201,-0.653,0.892,1.6323216594776901,8.340873365187175,72.78,0.244391968596623,0.009589913014800097,-0.4559566749330866,artifact_heavy,95.8266
1763975670334,0.088,0.256,0.814,0.8578321514142495,0.08109596084994297,-5.476,0.324,-11.245,12.511657643973479,10.879335984495789,72.63,0.3263406828379043,0.10082339685803865,0.09205636876757922,artifact_heavy,179.4612
1763975670356,0.048,0.173,0.902,0.9196939708403007,0.06186181942605118,-1.14,-9.905,-19.322,21.742776018714814,9.231118374741335,72.11,0.4313505288215191,0.1715152031491847,0.05286346998731717,artifact_heavy,207.2112
1763975670435,0.04,0.084,0.897,0.9018120646786668,0.017881906161633876,-2.575,-4.699,-1.261,5.504665929918,16.238110088796816,71.84,0.573761597178336,0.4924929578056426,0.20185808984967385,artifact_heavy,191.6926
1763975670436,0.048,0.17,0.897,0.914228089701908,0.01241602502324124,1.471,-1.615,6.999,7.331989293500094,1.827323363582094,71.45,1.1441382456964277,0.537350326691778,0.5828728563601575,artifact_heavy,56.1748
1763975670461,0.085,0.208,0.885,0.9130794050902693,0.0011486846116387506,4.891,-3.92,7.93,10.108075039294079,2.776085745793985,71.64,0.8054527263527744,0.6490516980202163,-0.23048425194379019,artifact_heavy,78.4161
1763975670527,0.057,0.232,0.89,0.9215058328627118,0.008426427772442513,1.226,-7.035,-1.047,7.217375561795299,2.8906994774987798,72.04,1.0675236294195094,0.8877482400600171,0.231292862211249,artifact_heavy,65.8365
1763975670529,0.051,0.187,0.95,0.9695720705548402,0.048066237692128366,1.15,-10.195,-7.719,12.83913883404958,5.621763272254281,71.61,1.3881463799556695,0.9144930176301291,0.331589763363648,artifact_heavy,125.22
1763975670570,0.026,0.17,1.0,1.0146802452004278,0.045108174645587584,1.99,-3.279,-4.146,5.648119775642156,7.191019058407424,71.89,1.2419764398504995,0.9914951594748862,-0.13463436393776407,artifact_heavy,104.6616
1763975670622,0.009,0.154,0.947,0.959482151996586,0.055198093203841725,-2.239,6.69,-3.551,7.898026462351212,2.249906686709056,73.42,1.2228467367220732,1.0039802730861105,0.08085681004509904,artifact_heavy,67.509
1763975670629,0.02,0.13,0.921,0.9303445598271642,0.0291375921694218,1.471,4.934,-0.589,5.182192393186498,2.715834069164714,72.18,1.5613172303997174,0.9966985246413935,0.46402060096057185,artifact_heavy,55.9831
1763975670693,0.072,0.144,0.863,0.877888945140557,0.0524556146866072,-0.575,10.599,9.839,14.473263177321138,9.29107078413464,72.62,1.2448406793231812,0.8884533077644773,-0.11210645345860537,artifact_heavy,170.5226
1763975670723,0.111,0.25,0.824,0.8682148351646612,0.009674109975895795,1.318,4.644,7.518,8.934438090893014,5.538825086428124,72.42,1.1745191442986214,0.8131664734305777,0.10447497578561382,artifact_heavy,101.0279
1763975670732,0.092,0.231,0.872,0.9067574096747155,0.03854257451005427,0.188,-5.6,-5.764,8.038596892493118,0.8958411983998964,72.36,0.8610865484467656,0.7862595187964059,-0.1570888990135504,artifact_heavy,53.0057
1763975670758,0.053,0.164,0.913,0.9291253951970101,0.022367985522294576,-1.14,-0.867,-8.177,8.301482879582418,0.2628859870892999,71.94,1.2096087092750931,0.7122786475765716,0.31230672004289317,artifact_heavy,46.3731
1763975670829,0.032,0.126,0.888,0.8974653196642197,0.03166007553279038,0.005,3.942,-1.963,4.40372092667099,3.897761952911428,70.83,0.8039420541894957,0.5033713863120004,-0.40114414137894694,artifact_heavy,64.1622
1763975670833,0.053,0.165,0.888,0.9047530049687594,0.007287685304539715,2.509,2.263,6.831,7.620945545009491,3.217224618338501,72.82,1.4038568437610803,0.47287408134738007,0.453042800741265,artifact_heavy,71.0057
1763975670904,0.084,0.218,0.864,0.895028491166622,0.009724513802137458,-0.926,3.988,2.144,4.621510142799646,2.999435402209845,70.97,0.4575501035716202,0.26671417004863957,-0.8596245823914724,artifact_heavy,54.0744
1763975670906,0.051,0.153,0.859,0.8740085811935716,0.021019909973050366,-2.285,-0.058,-6.36,6.758268195329333,2.1367580525296876,70.74,0.3777993477613907,0.23906192408037513,-0.35385469094393196,artifact_heavy,57.2609
1763975670963,0.048,0.147,0.908,0.9210738298312465,0.04706524863767492,-0.316,-4.424,7.289,8.532359169655248,1.7740909743259143,71.56,0.3916125423542163,0.09454188890877968,-0.30407957072963265,artifact_heavy,65.1092
1763975671062,0.039,0.241,0.965,0.9954029334897502,0.07432910365850365,6.539,0.461,5.961,8.860280074580036,0.3279209049247882,70.73,0.04257692179590766,-0.008142340284953885,-0.6647311944805625,artifact_heavy,55.0135
1763975671064,0.069,0.2,0.882,0.9070198454278716,0.08838308806187856,-3.964,13.377,-3.016,14.274231362844025,5.4139512882639895,71.67,0.6023933122727991,-0.0034644450775032365,0.2973472529410084,artifact_heavy,134.349
1763975671065,0.078,0.164,0.826,0.8457280886904489,0.06129175673742271,0.799,5.27,-2.131,5.740423503540483,8.533807859303543,71.47,0.3406217548134282,0.004540854833505949,-0.16369982235079467,artifact_heavy,120.1694
1763975671138,0.08,0.161,0.831,0.8502246761885943,0.00449658749814541,0.478,-3.447,2.449,4.25533711943014,1.4850863841103426,71.9,0.5698824497988102,0.16750460377141388,0.48559512355931417,artifact_heavy,36.5772
1763975671234,0.077,0.206,0.88,0.9070639448241783,0.05683926863558397,-0.026,-2.165,-0.024,2.1652891261907725,2.090047993239368,71.83,1.2607476780456721,0.5632569187134775,0.9322000212641985,artifact_heavy,37.4109
1763975671235,0.044,0.19,0.877,0.8984236194579927,0.008640325366185642,-0.682,-3.569,-5.398,6.507018441652059,4.341729315461286,72.36,1.018176913094044,0.6080050926521449,-0.025091604816945834,artifact_heavy,76.8164
1763975671238,0.033,0.149,0.91,0.9227079711371308,0.024284351679138116,-1.659,-3.798,-0.726,4.207631281374355,2.2993871602777043,72.38,1.054393554797447,0.6518414252374651,-0.08214605677452425,artifact_heavy,46.4605
1763975671240,0.053,0.182,0.921,0.9403052695800445,0.01759729844291369,1.15,3.56,4.633,5.954896220758175,1.74726493938382,72.16,1.1269368603311438,0.6942539776278136,-0.026099028461030516,artifact_heavy,49.0069
1763975671338,0.071,0.203,0.865,0.8913332710047348,0.04897199857530965,-2.575,7.637,-1.032,8.125233412031927,2.1703371912737515,71.48,1.283170878983361,0.9819181671585051,0.12371084621164652,artifact_heavy,67.2267
1763975671340,0.065,0.156,0.838,0.8548713353481914,0.03646193565654343,-0.193,1.499,-1.795,2.346545333037485,5.778688078994442,70.92,1.2767512688012665,0.9937751950706454,0.15690830220757146,artifact_heavy,73.1658
1763975671341,0.07,0.186,0.9,0.9216810728229152,0.06680973747472385,1.516,-4.119,3.213,5.439465598751407,3.092920265713922,72.22,1.4516810442750452,1.0024217182534552,0.26665824770836166,artifact_heavy,64.8075
1763975672166,0.071,0.197,0.889,0.9133296228635093,0.008351449959405954,-1.109,3.377,4.281,5.56425835129894,0.12479275254753297,70.74,1.3793199929758244,0.9758284562319208,-0.1232566018559591,artifact_heavy,29.9044
1763975672168,0.076,0.214,0.852,0.8817459951709449,0.0315836276925644,0.341,1.515,-1.184,1.9527831420820898,3.61147520921685,71.5,1.6005906907512983,0.9892114692444103,0.01877341674695643,artifact_heavy,49.037
1763975672171,0.066,0.184,0.881,0.9024261742657955,0.020680179094850648,-0.545,-4.241,-2.054,4.74362962297859,2.7908464808965,71.96,1.0855669588962147,0.9992486502002845,-0.46939373661314177,artifact_heavy,53.6946
1763975672173,0.049,0.169,0.898,0.9150770459365704,0.012650871670774833,-1.14,0.415,-0.406,1.2793205227776188,3.464309100200971,71.71,1.4234308578673547,1.0058549911558923,0.31537367904353,artifact_heavy,42.3048
1763975672174,0.062,0.201,0.893,0.9174388262985168,0.002361780361946453,2.57,4.186,1.717,5.203420509626336,3.9240999868487174,71.82,1.3222251254100688,1.0091348102101592,0.04022233723917701,artifact_heavy,65.4943
1763975672177,0.071,0.201,0.869,0.8947642147515735,0.02267461154694328,-0.728,1.377,-1.81,2.387930694136662,2.8154898154896744,72.19,1.2157519642931924,1.0091592221077303,-0.06443898294724693,artifact_heavy,42.362
1763975672179,0.07,0.161,0.865,0.8826358252416452,0.012128389509928339,0.219,2.324,-4.222,4.824336327413337,2.4364056332766753,72.15,1.5597766119965926,1.006025535662481,0.2747313512643921,artifact_heavy,49.6986
1763975672180,0.064,0.138,0.838,0.8516947810101927,0.030941044231452497,0.097,0.751,-0.1,0.7638128042917322,4.060523523121605,71.6,1.0076557594661382,0.9999361034809396,-0.5865177899301448,artifact_heavy,47.5184
1763975672187,0.065,0.17,0.861,0.8800261359755175,0.028331354965324795,-0.896,-3.691,2.968,4.820302998775077,4.056490194483344,72.15,1.4138452408218436,0.9909598053188512,0.28933775024472297,artifact_heavy,67.4996
1763975672197,0.072,0.186,0.867,0.8896454349908169,0.009619299015299454,1.425,-6.058,0.419,6.237431362347805,1.4171283635727283,71.76,1.1785180032142266,0.9793822421362346,-0.08259131941953912,artifact_heavy,46.3204
1763975672331,0.06,0.197,0.892,0.9154632706995951,0.02581783570877816,-0.606,-1.783,-0.909,2.0910777125683304,4.146353649779474,71.93,1.0540071776922546,0.6584179229581993,-0.17164601676664915,artifact_heavy,54.5007
1763975672333,0.053,0.181,0.894,0.9136771858813155,0.0017860848182795763,-0.361,0.278,-0.177,0.4888087560590543,1.6022689565092763,71.74,1.2062290771784276,0.6289164910598144,0.047942614328742694,artifact_heavy,18.6453
1763975672334,0.059,0.179,0.884,0.9038683532462014,0.009808832635114118,-0.3,2.064,1.854,2.79059348526438,2.301784729205326,72.04,0.9558595963397718,0.5990725310568986,-0.3160642688303441,artifact_heavy,37.9517
1763975672360,0.063,0.176,0.863,0.8830141561719155,0.02085419707428593,0.295,3.606,1.655,3.978603523851051,1.188010038586671,72.27,0.7201272416100575,0.5210094262319092,-0.287902831590374,artifact_heavy,33.8585
1763975672363,0.064,0.185,0.887,0.9083446482475691,0.025330492075653632,0.6,0.125,2.007,2.098493268990873,1.880110254860178,72.49,0.8520633281211926,0.4906492179485079,0.03554417893079875,artifact_heavy,31.8266
1763975672399,0.073,0.189,0.874,0.8971766827108248,0.011167965536744262,-0.606,3.591,3.457,5.021291268189887,2.922797999199014,71.25,0.588373563467824,0.38065853155272217,-0.25032703560227554,artifact_heavy,55.4512
1763975672502,0.055,0.188,0.866,0.8878766806263131,0.00930000208451176,-0.239,2.644,-0.711,2.7483409541030386,2.2729503140868483,71.63,0.1728209550489213,0.10569637831113277,-0.4974871409555635,artifact_heavy,37.4012
1763975672504,0.055,0.168,0.878,0.8956187805087609,0.007742099882447784,2.203,0.965,3.289,4.074549668368273,1.3262087142652343,72.18,0.5149407034459408,0.08412217503910015,0.259991895913988,artifact_heavy,34.409
1763975672669,0.097,0.212,0.832,0.8640468737285032,0.031571906780257675,0.906,4.614,3.732,6.003137179841887,1.928587511473614,72.06,0.41274982855431075,0.10485378496573161,0.013963795332177065,artifact_heavy,52.4588
1763975672671,0.081,0.197,0.826,0.8530216878837255,0.01102518584477774,-2.88,-2.837,-1.81,4.429341824695855,1.5737953551460322,72.73,0.5843061220373347,0.13431016984758476,0.25489538748294643,artifact_heavy,38.9872
1763975672672,0.062,0.177,0.88,0.8997627465059886,0.04674105862226319,-1.125,-3.066,0.404,3.290774528891337,1.1385672958045179,72.03,0.8142417947029362,0.1664122557456884,0.31106008761521764,artifact_heavy,32.5137
1763975672674,0.051,0.216,0.889,0.9162848901951838,0.016522143689195135,-0.606,0.889,1.518,1.860613071006436,1.430161457884901,71.95,-0.03324221799001381,0.2011709228313507,-0.7990869443506824,artifact_heavy,25.2569
1763975672676,0.057,0.203,0.901,0.9253426392423512,0.009057749047167385,-0.85,0.186,-0.268,0.9104504379701291,0.9501626330363068,71.34,0.37735114751536614,0.2380462570327689,0.14983026553528028,artifact_light,14.9597
1763975672678,0.096,0.223,0.868,0.901315150211068,0.024027489031283156,1.944,5.896,1.976,6.515099999232552,5.6046495612624225,71.82,0.5223891735241942,0.2773147083658356,0.10338675796857544,artifact_heavy,91.0247
1763975672732,0.086,0.214,0.821,0.8527795729260873,0.0485355772849807,-2.3,-2.149,-4.909,5.83150769527058,0.683592303961972,72.41,1.333288177295096,0.5223640088903542,0.8227982884818529,artifact_heavy,40.847
1763975672747,0.07,0.164,0.861,0.8792707205406081,0.02649114761452076,0.051,-2.47,-2.68,3.6449829903581175,2.1865247049124625,72.48,1.133131615815211,0.5833364676624591,0.0012519269168085323,artifact_heavy,42.7393
1763975672778,0.06,0.199,0.863,0.8876767429644645,0.008406022423856463,2.432,-0.913,1.075,2.811372974188946,0.8336100161691715,72.28,1.0051522722524977,0.7222902942866349,-0.044478799417705384,artifact_heavy,23.2336
1763975672832,0.062,0.199,0.852,0.8771254186260936,0.010551324338370915,0.203,-3.004,-2.818,4.123875483086268,1.312502508897322,71.8,1.7144975919964467,0.9024691963622835,0.7142510801412347,artifact_heavy,34.7995
1763975672845,0.071,0.174,0.894,0.9135387238645114,0.03641330523841779,0.219,-2.791,-3.169,4.2284989062313825,0.10462342314511464,72.12,1.373413625091759,0.9366201893434842,-0.22236884287635794,artifact_heavy,25.8301
1763975672979,0.051,0.196,0.894,0.9166531514155177,0.003114427551006327,0.814,0.339,-1.032,1.3574022985099148,2.8710966077214675,72.2,1.0556322522416388,0.9422319751839714,-0.3826359141227562,artifact_heavy,35.8094
1763975672981,0.056,0.164,0.868,0.8851304988531352,0.031522652562382514,-1.079,2.95,-2.268,3.8743470417607146,2.5169447432508,71.66,1.3005427200420496,0.9231791655211302,0.18174015894495454,artifact_heavy,47.6934
1763975673019,0.064,0.175,0.856,0.8760462316567544,0.00908426719638078,-0.499,1.163,0.19,1.2797148119796067,2.5946322297811077,71.42,1.161694073890522,0.8360690814846474,-0.06434473197891188,artifact_heavy,33.2533
1763975673031,0.061,0.161,0.881,0.8976653051109863,0.021619073454231863,1.211,-1.997,2.465,3.3956965412121267,2.1159817292325203,72.1,1.0062170477525039,0.8087171317783051,-0.17153352331634397,artifact_heavy,40.3002
1763975673033,0.072,0.192,0.865,0.888973002964657,0.008692302146329323,-2.545,3.484,1.442,4.549136731293093,1.1534401900809659,71.74,1.158898017648343,0.7819037197778794,0.09274419719793303,artifact_heavy,35.1493
1763975673306,0.067,0.182,0.857,0.8786705867388529,0.010302416225804079,-1.369,1.392,-1.276,2.332380972311342,2.216755758981751,73.59,0.426257889093499,0.027527686707684348,-0.7574290739743386,artifact_heavy,34.8597
1763975673307,0.065,0.198,0.875,0.8994742909055267,0.020803704166673764,0.906,-1.066,3.869,4.114164921341875,1.7817839490305336,71.72,-0.019592445303206085,0.014671041309128028,-0.5925756381131957,artifact_heavy,40.469
1763975673309,0.059,0.203,0.89,0.9147622641976438,0.015287973292117174,-0.178,2.553,-1.444,2.93847392365493,1.1756909976869454,71.28,-0.0064307391480457055,0.004414676892248857,-0.1293404091925373,artifact_heavy,27.9781
1763975673310,0.073,0.183,0.864,0.8861794400684322,0.028582824129211648,1.684,3.744,0.724,4.1686410255621675,1.2301671019072375,71.38,0.4593478000476221,-0.0031569918804169395,0.44371421115050735,artifact_heavy,36.0032
1763975673313,0.1,0.194,0.814,0.8427526327458135,0.04342680732261872,-0.331,1.53,2.327,2.804530263698361,1.3641107618638064,72.54,0.5213157081813709,-0.00791295332281386,0.18309687861290525,artifact_heavy,32.0064
1763975673314,0.09,0.203,0.857,0.8853010787297168,0.04254844598390328,0.784,-2.226,-0.131,2.3636609316904993,0.4408693320078618,71.76,0.17677358094063605,-0.00954964175755969,-0.2940723467060848,artifact_heavy,20.4818
1763975673411,0.068,0.188,0.845,0.8683277031167438,0.016973375612972963,-2.193,-1.111,-2.436,3.46087647858169,1.0972155468911908,72.72,0.547146015717519,0.15376082924925227,0.3440148938092673,artifact_heavy,29.9739
1763975673412,0.058,0.178,0.868,0.887959458534003,0.019631755417259256,0.921,-5.386,-1.169,5.587825874166088,2.1269493955843974,72.09,0.5330329032702997,0.18758167075865023,0.03848547689979298,artifact_heavy,51.1718
1763975673414,0.048,0.188,0.93,0.9500252628219947,0.06206580428799169,-0.911,-1.417,0.846,1.885079839158013,3.7027460350080745,72.4,0.23192925587504426,0.22411303216036904,-0.28037177713280875,artifact_heavy,52.6594
1763975673417,0.069,0.155,0.843,0.8599040644164906,0.09012119840550414,-0.926,3.973,-1.261,4.269932786356244,2.384852947198231,72.04,0.9096114362507188,0.26274399442888,0.5116038411791188,artifact_heavy,54.2103
1763975673462,0.071,0.179,0.838,0.859840682917481,6.338149900964041e-05,0.387,1.133,4.572,4.726165676317326,0.4562328899610817,72.07,0.5178502551490891,0.4583552044989216,-0.3432544901404535,artifact_heavy,28.1995
1763975673496,0.084,0.209,0.843,0.872574352132814,0.012733669215333032,0.005,-1.447,3.976,4.231123964149479,0.495041712167847,71.19,1.2080687710424955,0.6080006754394908,0.7245343535871869,artifact_heavy,27.3794
1763975673567,0.084,0.215,0.884,0.9136394255941455,0.04106507346133148,0.31,-1.081,0.251,1.1522421620475447,3.078881802101934,72.33,1.2004917120578027,0.877108856644771,0.16683135984544362,artifact_heavy,40.6565
1763975673568,0.092,0.223,0.859,0.8922297910291945,0.02140963456495093,-2.484,0.828,-1.352,2.946819302230797,1.7945771401832522,71.8,1.5214948702204416,0.905058596600383,0.3948629192439752,artifact_heavy,34.8208
1763975673596,0.047,0.196,0.871,0.8940167783660439,0.0017869873368493439,-1.094,-6.012,-3.627,7.106061426697632,4.159242124466836,70.86,0.9957855150239925,0.9657154890652759,-0.5288405441869517,artifact_heavy,77.3014
1763975673608,0.05,0.194,0.934,0.9552444713265814,0.06122769296053754,0.219,-3.569,-0.009,3.575724122468063,3.5303373042295694,71.17,1.794133303801531,0.9847704734383546,0.6786179655293023,artifact_heavy,59.3048
1763975673989,0.053,0.195,0.899,0.9214309523778763,0.0338135189487051,0.753,9.988,-2.68,10.368681352997593,6.792957230529529,72.09,0.766501311700915,0.18561143408944253,-0.8584806425564329,artifact_heavy,123.1543
1763975673991,0.087,0.15,0.787,0.805877161855329,0.11555379052254733,-1.735,7.377,-0.619,7.6035199085686624,2.76516144442893,71.38,0.10932301458505661,0.16003756520467982,-0.8132995763949891,artifact_heavy,77.2246
1763975673994,0.084,0.18,0.816,0.8398285539322892,0.033951392076960185,-0.514,-6.195,0.068,6.216658668448831,1.3868612401198313,72.64,0.43874004685741574,0.13512137903282367,0.1399944744437624,artifact_heavy,48.347
1763975673998,0.056,0.178,0.887,0.9064154676526653,0.06658691372037617,1.807,-5.691,0.694,6.011186738074271,0.2054719303745598,71.88,0.47734133763141795,0.11174683683018816,0.09627608977254443,artifact_heavy,38.7693
1763975674000,0.058,0.197,0.884,0.907540081759478,0.001124614106812638,-2.392,1.316,0.022,2.730202190314849,3.2809845477594224,70.71,0.1261066667424514,0.09017810316422376,-0.22189115369601858,artifact_heavy,46.5733
1763975674003,0.058,0.182,0.85,0.871199173553327,0.03634090820615099,-0.316,-1.127,0.052,1.171618111843616,1.558584078471233,72.19,0.11471497042803072,0.06980602936949862,0.008730013532220748,artifact_heavy,25.078
1763975674006,0.056,0.186,0.894,0.914859552062501,0.043660378509174036,0.387,-3.768,1.671,4.140028260773107,2.9684101489294914,72.83,0.7261637996649475,0.051149752448194474,0.40282892812371784,artifact_heavy,54.7503
1763975674008,0.053,0.206,0.907,0.9316082867815206,0.01674873471901961,0.829,3.789,1.564,4.182087756133293,0.04205949536018583,71.56,0.4834934033282758,0.03487701345654079,-0.19789632587133038,artifact_heavy,23.0059
1763975674345,0.082,0.201,0.838,0.8656610191062087,0.0659472676753119,-0.972,4.873,-0.39,4.984276577398169,0.8021888212648758,71.02,1.5411764852643441,0.8775860664311566,1.1396071733215294,artifact_heavy,39.538
1763975674346,0.053,0.122,0.856,0.86627305164134,0.0006120325351313127,-1.018,-4.012,2.801,4.9978064188201605,0.013529841421991762,72.01,1.2543285880960713,0.9055631833549321,-0.04473721580562717,artifact_heavy,25.1855
1763975674349,0.074,0.142,0.878,0.8924819325902346,0.02620888094889451,-3.461,1.255,5.564,6.671704579790685,1.6738981609705244,72.25,1.4594889161716136,0.9304609298880984,0.15647315884918656,artifact_heavy,52.7184
1763975674352,0.062,0.158,0.861,0.877569940232686,0.014911992357548587,-3.216,-1.157,1.671,3.8044113867982263,2.8672931929924586,72.51,1.197441588850418,0.9521221335721273,-0.2516554231589141,artifact_heavy,49.1862
1763975674353,0.052,0.156,0.873,0.8883518447101914,0.010781904477505377,-4.422,0.797,1.839,4.8550194644306,1.0506080776323738,71.78,1.2373646822587478,0.9701888214423232,0.050780053032214,artifact_heavy,35.8594
1763975674389,0.04,0.169,0.894,0.9107123585413783,0.02236051383118698,-5.598,1.225,9.549,11.136499898980828,6.281480434550228,72.55,1.2346884131618492,1.0078351387953648,0.07709876176584674,artifact_heavy,120.7334
1763975674394,0.111,0.217,0.847,0.8813733601601537,0.029338998381224668,-0.88,8.095,20.984,22.508480201915013,11.371980302934185,73.12,1.3536533224615446,1.009550064065011,0.11943461734810135,artifact_heavy,229.1961
1763975674423,0.139,0.326,0.78,0.8567362487953921,0.024637111364761544,4.371,-2.455,13.213,14.132092378696084,8.376387823218929,71.69,1.0537054167736868,0.9938587014221032,-0.31112721172318936,artifact_heavy,156.8881
1763975674436,0.12,0.298,0.896,0.9518508286491114,0.0951145798537193,-0.224,-9.157,2.19,9.417904490915163,4.714187887780922,72.21,1.4794674267973955,0.9789844546868984,0.3431428184990988,artifact_heavy,103.7429
1763975674458,0.088,0.289,0.921,0.9692811769553765,0.01743034830626511,1.013,-3.493,1.884,4.095933837356263,5.3219706535589,72.25,1.2766602234925615,0.9466173235382564,-0.08171419769904098,artifact_heavy,75.4424
1763975674528,0.046,0.264,0.929,0.9668779654123886,0.0024032115429879486,2.768,-0.898,-4.986,5.773077515502455,1.6771436781461917,70.61,1.0803285444363784,0.7876694362826043,-0.24653649016688117,artifact_heavy,45.8771
1763975674529,0.027,0.185,0.938,0.956450730565877,0.010427234846511535,1.898,3.041,-3.52,5.023990943463175,0.7490865720392801,72.24,0.7444871057639946,0.7600586052302071,-0.47226679704139296,artifact_heavy,33.6535
1763975674587,0.031,0.171,0.946,0.9618305464061744,0.005379815840297342,6.081,9.392,0.129,11.189498022699677,6.1655070792365025,73.1,0.5014792582631018,0.5899692862804995,-0.41256251923939513,artifact_heavy,118.1405
1763975674629,0.079,0.184,0.838,0.8615921308832851,0.10023841552288926,7.074,12.339,5.579,15.27801158528164,4.088513562581962,73.22,0.8709755516431017,0.46032881433385936,0.38849125229757164,artifact_heavy,127.299
1763975674631,0.101,0.196,0.827,0.8558890114962336,0.005703119387051481,2.707,5.667,2.22,6.661166414375188,8.616845170906451,72.16,0.7996435561637636,0.4301767731988971,0.11532001991582297,artifact_heavy,120.0446
1763975674664,0.096,0.202,0.843,0.8721634021214144,0.016274390625180768,0.799,4.446,2.587,5.205562985883468,1.4556034284917203,70.83,0.3412631432751996,0.3351601668042029,-0.2525506246170476,artifact_heavy,42.2113
1763975674690,0.136,0.217,0.791,0.8314240795165846,0.04073932260482982,-1.476,5.53,5.747,8.110948464883746,2.9053854790002784,72.01,0.9555962182013307,0.2541834460596486,0.6628139186847486,artifact_heavy,73.6825
1763975674725,0.139,0.283,0.775,0.8366809427732892,0.0052568632567046025,-3.079,-5.371,1.106,6.288967959848421,1.8219805050353255,71.87,0.7028312085777368,0.16457358190238408,-0.012055911380545292,artifact_heavy,50.1903
1763975674765,0.098,0.235,0.867,0.9036138555821286,0.0669329128088394,-8.361,-9.05,-7.581,14.466526258919245,8.177558299070824,73.31,0.66016880597153,0.07171108693155251,-0.006945193800283023,artifact_heavy,160.8015
1763975674797,0.06,0.222,0.878,0.9076166591683958,0.004002803586267256,-3.751,-4.852,-2.879,6.774994169739188,7.691532089180057,72.16,0.16448360881889507,0.017443411758543446,-0.5445360223347331,artifact_heavy,111.1906
1763975674853,0.046,0.23,0.92,0.9494293022653135,0.04181264309691768,-1.827,-6.898,-2.97,7.729245305979103,0.9542511362399146,71.32,0.31491980949388426,-0.0071776582843345,-0.09918455270783771,artifact_heavy,52.37
1763975674868,0.072,0.216,0.91,0.9380511713120986,0.011378130953214938,2.539,4.278,-0.07,4.975209040834364,2.754036265144739,71.84,0.2207190726825281,0.002336687981244763,-0.26336085806704235,artifact_heavy,53.5542
1763975674918,0.08,0.238,0.796,0.8346616080783877,0.10338956323371085,-0.01,4.538,-1.993,4.956368932999238,0.018840107835125686,72.93,0.4179303460253379,0.08927577549827138,-0.16916393069233232,artifact_heavy,35.3092
1763975674946,0.07,0.196,0.872,0.8964931678490361,0.06183155977064836,-2.056,-5.722,-3.001,6.780444012009833,1.824075079010595,72.21,0.15397667862556666,0.17713708839112438,-0.4157647512781981,artifact_heavy,58.3261
1763975674973,0.082,0.232,0.892,0.9253172428956461,0.028824075046609998,2.6,5.27,5.625,8.134711119640327,1.354267107630494,72.74,0.6996626963126437,0.277589989806664,0.5091474088588739,artifact_heavy,57.0986
1763975675031,0.088,0.256,0.851,0.8930179169535178,0.032299325942128254,-1.568,-1.722,-2.054,3.105289680529016,5.029421439111311,72.65,1.1393550091567048,0.5330812751665538,0.6150971457022623,artifact_heavy,69.0506
